Roster_ID,Year,Num,First_Name,Last_Name,Pos,Height,Weight,DOB,Age,College
1895,1995,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,29,Oklahoma State
1896,1995,33,Tim,Tindale,RB,"5'10""",220,4/15/1971,24,Western Ontario (Can.)
1897,1995,10,Alex,VanPelt,QB,"6'1""",220,5/1/1970,25,Pittsburgh
1898,1995,92,Ted,Washington,DL,"6'5""",375,4/13/1968,27,Louisville
1899,1995,50,David,White,LB,"6'2""",235,2/27/1970,25,Nebraska
1900,1995,73,Karl,Wilson,DL,"6'4""",277,9/10/1964,31,Louisiana State
1793,1994,77,Oliver,Barnett,DL,"6'3""",285,4/9/1966,28,Kentucky
1794,1994,82,Don,Beebe,WR,"5'11""",185,12/18/1964,30,Chadron State
1795,1994,97,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,29,Alabama
1796,1994,80,Bill,Brooks,WR,"6'0""",193,4/6/1964,30,Boston University
1797,1994,81,Bucky,Brooks,WR,"6'0""",192,1/22/1971,23,North Carolina
1798,1994,96,Monty,Brown,LB,"6'1""",240,4/13/1970,24,Ferris State
1799,1994,22,Jeff,Burris,DB,"6'0""",190,6/7/1972,22,Notre Dame
1800,1994,2,Steve,Christie,K,"6'0""",195,11/13/1967,27,William & Mary
1801,1994,85,Russell,Copeland,WR,"6'0""",200,11/4/1971,23,Memphis
1802,1994,66,Jerry,Crafts,OL,"6'5""",335,1/6/1968,26,Louisville
1803,1994,43,Matt,Darby,DB,"6'2""",198,11/19/1968,26,UCLA
1804,1994,65,John,Davis,OL,"6'4""",310,8/22/1965,29,Georgia Tech
1805,1994,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,32,Texas Christian
1806,1994,62,Mike,Devlin,OL,"6'2""",325,11/16/1969,25,Iowa
1807,1994,38,Mike,Dumas,DB,"6'0""",202,3/18/1969,25,Indiana
1808,1994,70,John,Fina,OL,"6'5""",300,3/11/1969,25,Arizona
1809,1994,35,Carwell,Gardner,RB,"6'2""",240,11/27/1966,28,Louisville
1810,1994,50,Keith,Goganious,LB,"6'2""",244,12/7/1968,26,Penn State
1811,1994,90,Phil,Hansen,DL,"6'5""",273,5/20/1968,26,North Dakota State
1812,1994,36,Jerome,Henderson,DB,"5'10""",200,8/8/1969,25,Clemson
1813,1994,76,Steve,Hoyem,OL,"6'7""",287,11/12/1970,24,Stanford
1814,1994,67,Kent,Hull,OL,"6'5""",278,1/13/1961,33,Mississippi State
1815,1994,84,Lonnie,Johnson,TE,"6'3""",246,2/14/1971,23,Florida State
1816,1994,20,Henry,Jones,DB,"6'0""",200,12/29/1967,27,Illinois
1817,1994,30,Yonel,Jourdain,RB,"5'11""",204,4/20/1971,23,Southern Illinois
1818,1994,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,34,Miami (FL)
1819,1994,68,Corbin,Lacina,OL,"6'4""",314,11/2/1970,24,Augustana (SD)
1820,1994,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,34,Illinois
1821,1994,73,Mike,Lodish,DL,"6'3""",270,8/11/1967,27,UCLA
1822,1994,55,Mark,Maddox,LB,"6'1""",240,3/23/1968,26,Northern Michigan
1823,1994,87,Vince,Marrow,TE,"6'3""",251,8/17/1968,26,Toledo
1824,1994,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,34,Wabash
1825,1994,9,Chris,Mohr,P,"6'5""",215,5/11/1966,28,Alabama
1826,1994,60,Jerry,Ostroski,OL,"6'3""",327,7/12/1970,24,Tulsa
1827,1994,74,Glenn,Parker,OL,"6'5""",312,4/22/1966,28,Arizona
1828,1994,99,James,Patton,DL,"6'3""",287,1/5/1970,24,Texas
1829,1994,53,Marvcus,Patton,LB,"6'2""",241,5/1/1967,27,UCLA
1830,1994,58,Marlo,Perry,LB,"6'4""",245,8/25/1972,22,Jackson State
1831,1994,71,Ed,Philion,DL,"6'2""",277,3/27/1970,24,Ferris State
1832,1994,94,Mark,Pike,DL,"6'4""",272,12/27/1963,31,Georgia Tech
1833,1994,83,Andre,Reed,WR,"6'2""",190,1/29/1964,30,Kutztown
1834,1994,14,Frank,Reich,QB,"6'4""",210,12/4/1961,33,Maryland
1835,1994,93,Sam,Rogers,LB,"6'3""",245,5/30/1970,24,Colorado
1836,1994,24,Kurt,Schulz,DB,"6'1""",208,12/12/1968,26,Eastern Washington
1837,1994,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,31,Virginia Tech
1838,1994,28,Thomas,Smith,DB,"5'11""",190,12/5/1970,24,North Carolina
1839,1994,56,Darryl,Talley,LB,"6'4""",235,7/10/1960,34,West Virginia
1840,1994,89,Steve,Tasker,WR,"5'9""",185,4/10/1962,32,Northwestern
1841,1994,86,Damon,Thomas,WR,"6'2""",215,12/15/1970,24,Wayne State (NE)
1842,1994,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,28,Oklahoma State
1843,1994,21,Nate,Turner,RB,"6'1""",255,5/28/1969,25,Nebraska
1844,1994,25,Mickey,Washington,DB,"5'9""",195,7/8/1968,26,Texas A&M
1845,1994,91,Jeff,Wright,DL,"6'2""",274,6/13/1963,31,Central Missouri
1738,1993,86,Rob,Awalt,TE,"6'5""",258,4/9/1964,29,San Diego State
1739,1993,75,Howard,Ballard,OL,"6'6""",325,11/3/1963,30,Alabama A&M
1740,1993,77,Oliver,Barnett,DL,"6'3""",285,4/9/1966,27,Kentucky
1741,1993,82,Don,Beebe,WR,"5'11""",185,12/18/1964,29,Chadron State
1742,1993,97,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,28,Alabama
1743,1993,80,Bill,Brooks,WR,"6'0""",193,4/6/1964,29,Boston University
1744,1993,96,Monty,Brown,LB,"6'1""",240,4/13/1970,23,Ferris State
1745,1993,2,Steve,Christie,K,"6'0""",195,11/13/1967,26,William & Mary
1746,1993,85,Russell,Copeland,WR,"6'0""",200,11/4/1971,22,Memphis
1747,1993,66,Jerry,Crafts,OL,"6'5""",335,1/6/1968,25,Louisville
1748,1993,43,Matt,Darby,DB,"6'2""",198,11/19/1968,25,UCLA
1749,1993,65,John,Davis,OL,"6'4""",310,8/22/1965,28,Georgia Tech
1750,1993,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,31,Texas Christian
1751,1993,62,Mike,Devlin,OL,"6'2""",325,11/16/1969,24,Iowa
1752,1993,70,John,Fina,OL,"6'5""",300,3/11/1969,24,Arizona
1753,1993,33,Eddie,Fuller,RB,"5'9""",201,6/22/1968,25,Louisiana State
1754,1993,35,Carwell,Gardner,RB,"6'2""",240,11/27/1966,27,Louisville
1755,1993,7,Gale,Gilbert,QB,"6'3""",209,12/20/1961,32,California
1756,1993,50,Keith,Goganious,LB,"6'2""",244,12/7/1968,25,Penn State
1757,1993,90,Phil,Hansen,DL,"6'5""",273,5/20/1968,25,North Dakota State
1758,1993,52,Richard,Harvey,LB,"6'1""",235,9/11/1966,27,Tulane
1759,1993,36,Jerome,Henderson,DB,"5'10""",200,8/8/1969,24,Clemson
1760,1993,67,Kent,Hull,OL,"6'5""",278,1/13/1961,32,Mississippi State
1761,1993,20,Henry,Jones,DB,"6'0""",200,12/29/1967,26,Illinois
1762,1993,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,33,Miami (FL)
1763,1993,38,Mark,Kelso,DB,"5'11""",186,7/23/1963,30,William & Mary
1764,1993,81,Brad,Lamb,WR,"5'10""",171,10/7/1967,26,Anderson (IN)
1765,1993,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,33,Illinois
1766,1993,73,Mike,Lodish,DL,"6'3""",270,8/11/1967,26,UCLA
1767,1993,55,Mark,Maddox,LB,"6'1""",240,3/23/1968,25,Northern Michigan
1768,1993,84,Keith,McKeller,TE,"6'6""",230,7/9/1964,29,Jacksonville State
1769,1993,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,33,Wabash
1770,1993,9,Chris,Mohr,P,"6'5""",215,5/11/1966,27,Alabama
1771,1993,60,Tom,Myslinski,OL,"6'3""",293,12/7/1968,25,Tennessee
1772,1993,37,Nate,Odomes,DB,"5'10""",188,8/25/1965,28,Wisconsin
1773,1993,74,Glenn,Parker,OL,"6'5""",312,4/22/1966,27,Arizona
1774,1993,92,John,Parrella,DL,"6'3""",300,11/22/1969,24,Nebraska
1775,1993,99,James,Patton,DL,"6'3""",287,1/5/1970,23,Texas
1776,1993,53,Marvcus,Patton,LB,"6'2""",241,5/1/1967,26,UCLA
1777,1993,94,Mark,Pike,DL,"6'4""",272,12/27/1963,30,Georgia Tech
1778,1993,27,David,Pool,DB,"5'9""",188,12/20/1966,27,Carson-Newman
1779,1993,83,Andre,Reed,WR,"6'2""",190,1/29/1964,29,Kutztown
1780,1993,14,Frank,Reich,QB,"6'4""",210,12/4/1961,32,Maryland
1781,1993,51,Jim,Ritcher,OL,"6'3""",273,5/21/1958,35,North Carolina State
1782,1993,24,Kurt,Schulz,DB,"6'1""",208,12/12/1968,25,Eastern Washington
1783,1993,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,30,Virginia Tech
1784,1993,28,Thomas,Smith,DB,"5'11""",190,12/5/1970,23,North Carolina
1785,1993,56,Darryl,Talley,LB,"6'4""",235,7/10/1960,33,West Virginia
1786,1993,89,Steve,Tasker,WR,"5'9""",185,4/10/1962,31,Northwestern
1787,1993,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,27,Oklahoma State
1788,1993,21,Nate,Turner,RB,"6'1""",255,5/28/1969,24,Nebraska
1789,1993,87,Chris,Walsh,WR,"6'1""",199,12/12/1968,25,Stanford
1790,1993,25,Mickey,Washington,DB,"5'9""",195,7/8/1968,25,Texas A&M
1791,1993,29,James,Williams,DB,"5'10""",185,3/30/1967,26,Fresno State
1792,1993,91,Jeff,Wright,DL,"6'2""",274,6/13/1963,30,Central Missouri
1686,1992,86,Rob,Awalt,TE,"6'5""",258,4/9/1964,28,San Diego State
1687,1992,54,Carlton,Bailey,LB,"6'3""",242,12/15/1964,28,North Carolina
1688,1992,92,Gary,Baldinger,DL,"6'3""",260,10/4/1963,29,Wake Forest
1689,1992,75,Howard,Ballard,OL,"6'6""",325,11/3/1963,29,Alabama A&M
1690,1992,82,Don,Beebe,WR,"5'11""",185,12/18/1964,28,Chadron State
1691,1992,97,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,27,Alabama
1692,1992,2,Steve,Christie,K,"6'0""",195,11/13/1967,25,William & Mary
1693,1992,58,Shane,Conlan,LB,"6'3""",235,3/4/1964,28,Penn State
1694,1992,66,Jerry,Crafts,OL,"6'5""",335,1/6/1968,24,Louisville
1695,1992,43,Matt,Darby,DB,"6'2""",198,11/19/1968,24,UCLA
1696,1992,65,John,Davis,OL,"6'4""",310,8/22/1965,27,Georgia Tech
1697,1992,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,30,Texas Christian
1698,1992,85,Al,Edwards,WR,"5'8""",171,5/18/1967,25,Northwestern State
1699,1992,70,John,Fina,OL,"6'5""",300,3/11/1969,23,Arizona
1700,1992,59,Mitch,Frerotte,OL,"6'3""",286,3/30/1965,27,Penn State
1701,1992,33,Eddie,Fuller,RB,"5'9""",201,6/22/1968,24,Louisiana State
1702,1992,35,Carwell,Gardner,RB,"6'2""",240,11/27/1966,26,Louisville
1703,1992,95,Keith,Goganious,LB,"6'2""",244,12/7/1968,24,Penn State
1704,1992,26,Chris,Hale,DB,"5'7""",161,1/4/1966,26,Southern California
1705,1992,90,Phil,Hansen,DL,"6'5""",273,5/20/1968,24,North Dakota State
1706,1992,52,Richard,Harvey,LB,"6'1""",235,9/11/1966,26,Tulane
1707,1992,27,Cliff,Hicks,DB,"5'10""",188,8/18/1964,28,Oregon
1708,1992,67,Kent,Hull,OL,"6'5""",278,1/13/1961,31,Mississippi State
1709,1992,47,Kirby,Jackson,DB,"5'10""",176,2/2/1965,27,Mississippi State
1710,1992,20,Henry,Jones,DB,"6'0""",200,12/29/1967,25,Illinois
1711,1992,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,32,Miami (FL)
1712,1992,38,Mark,Kelso,DB,"5'11""",186,7/23/1963,29,William & Mary
1713,1992,81,Brad,Lamb,WR,"5'10""",171,10/7/1967,25,Anderson (IN)
1714,1992,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,32,Illinois
1715,1992,73,Mike,Lodish,DL,"6'3""",270,8/11/1967,25,UCLA
1716,1992,80,James,Lofton,WR,"6'3""",187,7/5/1956,36,Stanford
1717,1992,55,Mark,Maddox,LB,"6'1""",240,3/23/1968,24,Northern Michigan
1718,1992,84,Keith,McKeller,TE,"6'6""",230,7/9/1964,28,Jacksonville State
1719,1992,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,32,Wabash
1720,1992,9,Chris,Mohr,P,"6'5""",215,5/11/1966,26,Alabama
1721,1992,37,Nate,Odomes,DB,"5'10""",188,8/25/1965,27,Wisconsin
1722,1992,74,Glenn,Parker,OL,"6'5""",312,4/22/1966,26,Arizona
1723,1992,53,Marvcus,Patton,LB,"6'2""",241,5/1/1967,25,UCLA
1724,1992,94,Mark,Pike,DL,"6'4""",272,12/27/1963,29,Georgia Tech
1725,1992,83,Andre,Reed,WR,"6'2""",190,1/29/1964,28,Kutztown
1726,1992,14,Frank,Reich,QB,"6'4""",210,12/4/1961,31,Maryland
1727,1992,51,Jim,Ritcher,OL,"6'3""",273,5/21/1958,34,North Carolina State
1728,1992,24,Kurt,Schulz,DB,"6'1""",208,12/12/1968,24,Eastern Washington
1729,1992,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,29,Virginia Tech
1730,1992,56,Darryl,Talley,LB,"6'4""",235,7/10/1960,32,West Virginia
1731,1992,89,Steve,Tasker,WR,"5'9""",185,4/10/1962,30,Northwestern
1732,1992,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,26,Oklahoma State
1733,1992,87,Chris,Walsh,WR,"6'1""",199,12/12/1968,24,Stanford
1734,1992,31,James,Williams,DB,"5'10""",185,3/30/1967,25,Fresno State
1735,1992,93,Keith,Willis,DL,"6'1""",251,7/29/1959,33,Northeastern
1736,1992,69,Will,Wolford,OL,"6'5""",300,5/18/1964,28,Vanderbilt
1737,1992,91,Jeff,Wright,DL,"6'2""",274,6/13/1963,29,Central Missouri
1631,1991,86,Mike,Alexander,WR,"6'3""",205,3/19/1965,26,Penn State
1632,1991,54,Carlton,Bailey,LB,"6'3""",242,12/15/1964,27,North Carolina
1633,1991,92,Gary,Baldinger,DL,"6'3""",260,10/4/1963,28,Wake Forest
1634,1991,75,Howard,Ballard,OL,"6'6""",325,11/3/1963,28,Alabama A&M
1635,1991,52,David,Bavaro,LB,"6'0""",228,3/27/1967,24,Syracuse
1636,1991,82,Don,Beebe,WR,"5'11""",185,12/18/1964,27,Chadron State
1637,1991,97,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,26,Alabama
1638,1991,50,Ray,Bentley,LB,"6'2""",230,11/25/1960,31,Central Michigan
1639,1991,58,Shane,Conlan,LB,"6'3""",235,3/4/1964,27,Penn State
1640,1991,5,Brad,Daluiso,K,"6'2""",210,12/31/1967,24,UCLA
1641,1991,65,John,Davis,OL,"6'4""",310,8/22/1965,26,Georgia Tech
1642,1991,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,29,Texas Christian
1643,1991,45,Dwight,Drane,DB,"6'2""",200,5/6/1962,29,Oklahoma
1644,1991,85,Al,Edwards,WR,"5'8""",171,5/18/1967,24,Northwestern State
1645,1991,59,Mitch,Frerotte,OL,"6'3""",286,3/30/1965,26,Penn State
1646,1991,33,Eddie,Fuller,RB,"5'9""",201,6/22/1968,23,Louisiana State
1647,1991,35,Carwell,Gardner,RB,"6'2""",240,11/27/1966,25,Louisville
1648,1991,99,Hal,Garner,LB,"6'4""",219,1/18/1962,29,Utah State
1649,1991,93,Odell,Haggins,DL,"6'2""",271,2/27/1967,24,Florida State
1650,1991,26,Chris,Hale,DB,"5'7""",161,1/4/1966,25,Southern California
1651,1991,90,Phil,Hansen,DL,"6'5""",273,5/20/1968,23,North Dakota State
1652,1991,27,Cliff,Hicks,DB,"5'10""",188,8/18/1964,27,Oregon
1653,1991,67,Kent,Hull,OL,"6'5""",278,1/13/1961,30,Mississippi State
1654,1991,47,Kirby,Jackson,DB,"5'10""",176,2/2/1965,26,Mississippi State
1655,1991,20,Henry,Jones,DB,"6'0""",200,12/29/1967,24,Illinois
1656,1991,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,31,Miami (FL)
1657,1991,38,Mark,Kelso,DB,"5'11""",186,7/23/1963,28,William & Mary
1658,1991,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,31,Illinois
1659,1991,73,Mike,Lodish,DL,"6'3""",270,8/11/1967,24,UCLA
1660,1991,80,James,Lofton,WR,"6'3""",187,7/5/1956,35,Stanford
1661,1991,84,Keith,McKeller,TE,"6'6""",230,7/9/1964,27,Jacksonville State
1662,1991,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,31,Wabash
1663,1991,9,Chris,Mohr,P,"6'5""",215,5/11/1966,25,Alabama
1664,1991,11,Scott,Norwood,K,"6'0""",207,7/17/1960,31,James Madison
1665,1991,37,Nate,Odomes,DB,"5'10""",188,8/25/1965,26,Wisconsin
1666,1991,28,Chris,Oldham,DB,"5'9""",200,10/26/1968,23,Oregon
1667,1991,74,Glenn,Parker,OL,"6'5""",312,4/22/1966,25,Arizona
1668,1991,53,Marvcus,Patton,LB,"6'2""",241,5/1/1967,24,UCLA
1669,1991,94,Mark,Pike,DL,"6'4""",272,12/27/1963,28,Georgia Tech
1670,1991,83,Andre,Reed,WR,"6'2""",190,1/29/1964,27,Kutztown
1671,1991,14,Frank,Reich,QB,"6'4""",210,12/4/1961,30,Maryland
1672,1991,51,Jim,Ritcher,OL,"6'3""",273,5/21/1958,33,North Carolina State
1673,1991,77,Reggie,Rogers,DL,"6'6""",272,1/21/1964,27,Washington
1674,1991,87,Butch,Rolle,TE,"6'3""",242,8/19/1964,27,Michigan State
1675,1991,96,Leon,Seals,DL,"6'5""",265,1/30/1964,27,Jackson State
1676,1991,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,28,Virginia Tech
1677,1991,46,Leonard,Smith,DB,"5'11""",190,9/2/1960,31,McNeese State
1678,1991,79,Joe,Staysniak,OL,"6'5""",292,12/8/1966,25,Ohio State
1679,1991,56,Darryl,Talley,LB,"6'4""",235,7/10/1960,31,West Virginia
1680,1991,89,Steve,Tasker,WR,"5'9""",185,4/10/1962,29,Northwestern
1681,1991,21,Brian,Taylor,DB,"5'10""",175,10/1/1967,24,Oregon State
1682,1991,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,25,Oklahoma State
1683,1991,31,James,Williams,DB,"5'10""",185,3/30/1967,24,Fresno State
1684,1991,69,Will,Wolford,OL,"6'5""",300,5/18/1964,27,Vanderbilt
1685,1991,91,Jeff,Wright,DL,"6'2""",274,6/13/1963,28,Central Missouri
1575,1990,54,Carlton,Bailey,LB,"6'3""",242,12/15/1964,26,North Carolina
1576,1990,92,Gary,Baldinger,DL,"6'3""",260,10/4/1963,27,Wake Forest
1577,1990,75,Howard,Ballard,OL,"6'6""",325,11/3/1963,27,Alabama A&M
1578,1990,82,Don,Beebe,WR,"5'11""",185,12/18/1964,26,Chadron State
1579,1990,97,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,25,Alabama
1580,1990,50,Ray,Bentley,LB,"6'2""",230,11/25/1960,30,Central Michigan
1581,1990,20,Richard,Carey,DB,"5'9""",185,5/6/1968,22,Idaho
1582,1990,58,Shane,Conlan,LB,"6'3""",235,3/4/1964,26,Penn State
1583,1990,65,John,Davis,OL,"6'4""",310,8/22/1965,25,Georgia Tech
1584,1990,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,28,Texas Christian
1585,1990,45,Dwight,Drane,DB,"6'2""",200,5/6/1962,28,Oklahoma
1586,1990,85,Al,Edwards,WR,"5'8""",171,5/18/1967,23,Northwestern State
1587,1990,59,Mitch,Frerotte,OL,"6'3""",286,3/30/1965,25,Penn State
1588,1990,35,Carwell,Gardner,RB,"6'2""",240,11/27/1966,24,Louisville
1589,1990,99,Hal,Garner,LB,"6'4""",219,1/18/1962,28,Utah State
1590,1990,7,Gale,Gilbert,QB,"6'3""",209,12/20/1961,29,California
1591,1990,22,John,Hagy,DB,"5'11""",190,12/9/1965,25,Texas
1592,1990,26,Chris,Hale,DB,"5'7""",161,1/4/1966,24,Southern California
1593,1990,27,Cliff,Hicks,DB,"5'10""",188,8/18/1964,26,Oregon
1594,1990,67,Kent,Hull,OL,"6'5""",278,1/13/1961,29,Mississippi State
1595,1990,98,Jeff,Hunter,DL,"6'5""",290,4/12/1966,24,Albany State (GA)
1596,1990,47,Kirby,Jackson,DB,"5'10""",176,2/2/1965,25,Mississippi State
1597,1990,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,30,Miami (FL)
1598,1990,38,Mark,Kelso,DB,"5'11""",186,7/23/1963,27,William & Mary
1599,1990,28,Larry,Kinnebrew,RB,"6'1""",255,6/11/1959,31,Tennessee State
1600,1990,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,30,Illinois
1601,1990,73,Mike,Lodish,DL,"6'3""",270,8/11/1967,23,UCLA
1602,1990,80,James,Lofton,WR,"6'3""",187,7/5/1956,34,Stanford
1603,1990,84,Keith,McKeller,TE,"6'6""",230,7/9/1964,26,Jacksonville State
1604,1990,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,30,Wabash
1605,1990,57,Matt,Monger,LB,"6'1""",235,11/15/1961,29,Oklahoma State
1606,1990,41,Jamie,Mueller,RB,"6'1""",225,10/4/1964,26,Benedictine (KS)
1607,1990,6,John,Nies,P,"6'2""",199,2/13/1967,23,Arizona
1608,1990,11,Scott,Norwood,K,"6'0""",207,7/17/1960,30,James Madison
1609,1990,37,Nate,Odomes,DB,"5'10""",188,8/25/1965,25,Wisconsin
1610,1990,74,Glenn,Parker,OL,"6'5""",312,4/22/1966,24,Arizona
1611,1990,53,Marvcus,Patton,LB,"6'2""",241,5/1/1967,23,UCLA
1612,1990,43,Kim,Phillips,DB,"5'9""",188,10/28/1966,24,North Texas
1613,1990,94,Mark,Pike,DL,"6'4""",272,12/27/1963,27,Georgia Tech
1614,1990,29,David,Pool,DB,"5'9""",188,12/20/1966,24,Carson-Newman
1615,1990,83,Andre,Reed,WR,"6'2""",190,1/29/1964,26,Kutztown
1616,1990,14,Frank,Reich,QB,"6'4""",210,12/4/1961,29,Maryland
1617,1990,51,Jim,Ritcher,OL,"6'3""",273,5/21/1958,32,North Carolina State
1618,1990,87,Butch,Rolle,TE,"6'3""",242,8/19/1964,26,Michigan State
1619,1990,96,Leon,Seals,DL,"6'5""",265,1/30/1964,26,Jackson State
1620,1990,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,27,Virginia Tech
1621,1990,30,Don,Smith,RB,"5'11""",200,10/30/1963,27,Mississippi State
1622,1990,46,Leonard,Smith,DB,"5'11""",190,9/2/1960,30,McNeese State
1623,1990,56,Darryl,Talley,LB,"6'4""",235,7/10/1960,30,West Virginia
1624,1990,89,Steve,Tasker,WR,"5'9""",185,4/10/1962,28,Northwestern
1625,1990,34,Thurman,Thomas,RB,"5'10""",206,5/16/1966,24,Oklahoma State
1626,1990,86,Vernon,Turner,WR,"5'8""",185,1/6/1967,23,Carson-Newman
1627,1990,10,Rick,Tuten,P,"6'2""",221,1/5/1965,25,Florida State
1628,1990,31,James,Williams,DB,"5'10""",185,3/30/1967,23,Fresno State
1629,1990,69,Will,Wolford,OL,"6'5""",300,5/18/1964,26,Vanderbilt
1630,1990,91,Jeff,Wright,DL,"6'2""",274,6/13/1963,27,Central Missouri
1521,1989,54,Carlton,Bailey,LB,"6'3""",242,12/15/1964,25,North Carolina
1522,1989,75,Howard,Ballard,OL,"6'6""",325,11/3/1963,26,Alabama A&M
1523,1989,82,Don,Beebe,WR,"5'11""",185,12/18/1964,25,Chadron State
1524,1989,55,Cornelius,Bennett,LB,"6'3""",240,8/25/1965,24,Alabama
1525,1989,50,Ray,Bentley,LB,"6'2""",230,11/25/1960,29,Central Michigan
1526,1989,5,Kerry,Brady,K,"6'1""",205,8/27/1963,26,Hawaii
1527,1989,85,Chris,Burkett,WR,"6'4""",202,8/21/1962,27,Jackson State
1528,1989,29,Derrick,Burroughs,DB,"6'1""",180,5/18/1962,27,Memphis
1529,1989,61,Leonard,Burton,OL,"6'3""",275,6/18/1964,25,South Carolina
1530,1989,90,Tim,Cofield,LB,"6'2""",243,5/18/1963,26,Elizabeth City State
1531,1989,58,Shane,Conlan,LB,"6'3""",235,3/4/1964,25,Penn State
1532,1989,79,John,Davis,OL,"6'4""",310,8/22/1965,24,Georgia Tech
1533,1989,23,Kenneth,Davis,RB,"5'10""",208,4/16/1962,27,Texas Christian
1534,1989,21,Wayne,Davis,DB,"5'11""",175,7/17/1963,26,Indiana State
1535,1989,70,Joe,Devlin,OL,"6'5""",261,2/23/1954,35,Iowa
1536,1989,45,Dwight,Drane,DB,"6'2""",200,5/6/1962,27,Oklahoma
1537,1989,16,Stan,Gelbaugh,QB,"6'3""",215,12/4/1962,27,Maryland
1538,1989,22,John,Hagy,DB,"5'11""",190,12/9/1965,24,Texas
1539,1989,26,Chris,Hale,DB,"5'7""",161,1/4/1966,23,Southern California
1540,1989,33,Ronnie,Harmon,RB,"5'11""",200,5/7/1964,25,Iowa
1541,1989,67,Kent,Hull,OL,"6'5""",278,1/13/1961,28,Mississippi State
1542,1989,47,Kirby,Jackson,DB,"5'10""",176,2/2/1965,24,Mississippi State
1543,1989,80,Flip,Johnson,WR,"5'10""",185,7/13/1963,26,McNeese State
1544,1989,12,Jim,Kelly,QB,"6'3""",226,2/14/1960,29,Miami (FL)
1545,1989,38,Mark,Kelso,DB,"5'11""",186,7/23/1963,26,William & Mary
1546,1989,4,John,Kidd,P,"6'3""",215,8/22/1961,28,Northwestern
1547,1989,28,Larry,Kinnebrew,RB,"6'1""",255,6/11/1959,30,Tennessee State
1548,1989,63,Adam,Lingner,OL,"6'4""",268,11/2/1960,29,Illinois
1549,1989,86,James,Lofton,WR,"6'3""",187,7/5/1956,33,Stanford
1550,1989,84,Keith,McKeller,TE,"6'6""",230,7/9/1964,25,Jacksonville State
1551,1989,88,Pete,Metzelaars,TE,"6'7""",254,5/24/1960,29,Wabash
1552,1989,57,Matt,Monger,LB,"6'1""",235,11/15/1961,28,Oklahoma State
1553,1989,39,Jamie,Mueller,RB,"6'1""",225,10/4/1964,25,Benedictine (KS)
1554,1989,11,Scott,Norwood,K,"6'0""",207,7/17/1960,29,James Madison
1555,1989,37,Nate,Odomes,DB,"5'10""",188,8/25/1965,24,Wisconsin
1556,1989,94,Mark,Pike,DL,"6'4""",272,12/27/1963,26,Georgia Tech
1557,1989,97,Scott,Radecic,LB,"6'3""",243,6/14/1962,27,Penn State
1558,1989,83,Andre,Reed,WR,"6'2""",190,1/29/1964,25,Kutztown
1559,1989,14,Frank,Reich,QB,"6'4""",210,12/4/1961,28,Maryland
1560,1989,98,Elston,Ridgle,DL,"6'6""",260,8/24/1963,26,Nevada
1561,1989,51,Jim,Ritcher,OL,"6'3""",273,5/21/1958,31,North Carolina State
1562,1989,87,Butch,Rolle,TE,"6'3""",242,8/19/1964,25,Michigan State
1563,1989,96,Leon,Seals,DL,"6'5""",265,1/30/1964,25,Jackson State
1564,1989,76,Fred,Smerlas,DL,"6'3""",270,4/8/1957,32,Boston College
1565,1989,78,Bruce,Smith,DL,"6'4""",265,6/18/1963,26,Virginia Tech
1566,1989,46,Leonard,Smith,DB,"5'11""",190,9/2/1960,29,McNeese State
1567,1989,72,Art,Still,DL,"6'7""",253,12/5/1955,34,Kentucky
